Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_bat,nb_good,nb_bain,Cave,balc_terr,Chauffage,Rénové,Parking,Chauffage_Central,Chauffage_Individuel,Price_int,Last_etage
201m²,6 p.,3 p.,3 150 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02HFSG
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:3",16,201,6,1,3,1,0,Unknown,0,0,0,0,14.962913010801817,0
143m²,4 p.,2 p.,2 665 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02EE9H
Chauffage
:Central
Parking
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:2",16,143,8,4,2,1,0,Central,0,1,1,0,14.795714615582082,0
30m²,2 p.,1 p.,410 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02IU65
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,30,5,4,1,0,0,Unknown,0,0,0,0,12.92391243868049,0
193m²,6 p.,3 p.,2 530 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02IXSW
Chauffage
:Individuel
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur",8,193,6,4,0,0,Balcon,Individuel,0,1,0,1,14.743729860703702,0
66m²,3 p.,2 p.,875 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:W-02J8HR
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",9,66,6,4,1,0,0,Individuel,0,0,0,1,13.681979165339751,0
47m²,2 p.,1 p.,740 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02E0P8
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Nombre de salle de bain
:1",7,47,8,2,1,0,0,Unknown,0,0,0,0,13.514405465180353,0
288m²,7 p.,4 p.,3 150 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02I4MN
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:2",17,288,6,2,2,1,Balcon,Unknown,0,0,0,0,14.962913010801817,0
156m²,4 p.,2 p.,2 420 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IDPM
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Meublé
Ascenseur
Nombre de salle de bain
:2",16,156,7,4,2,0,0,Unknown,0,0,0,0,14.699278098132869,0
218m²,6 p.,4 p.,2 650 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IBC5
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",16,218,7,2,2,0,Balcon,Central,0,0,1,0,14.790070197962406,0
30m²,1 p.,0 p.,620 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02IPYS
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",8,30,5,4,0,0,0,Unknown,0,0,0,0,13.337474757021274,0
24m²,3 p.,2 p.,1 590 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02IZB4
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,24,7,7,1,0,0,Unknown,0,0,0,0,14.279244574196415,1
90m²,6 p.,3 p.,3 224 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HBSE
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",8,90,6,4,2,0,Balcon,Au gaz,0,0,0,0,14.986133382608656,0
57m²,3 p.,2 p.,1 500 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCJI
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",8,57,7,2,2,0,0,Unknown,0,1,0,0,14.22097566607244,0
233m²,3 p.,2 p.,835 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H4J7
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,233,4,1,2,1,0,Unknown,0,0,0,0,13.635187003832993,0
68m²,7 p.,4 p.,2 992 500 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02HKFS
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:4",16,68,6,5,4,1,Balcon,Au gaz,0,0,0,0,14.911619716414265,0
153m²,2 p.,1 p.,1 290 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02GBOW
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",8,153,7,4,1,0,Balcon,Unknown,0,0,0,0,14.070152776337855,0
54m²,5 p.,2 p.,2 130 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H47C
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,54,6,3,1,1,Balcon,Individuel,0,0,0,1,14.571632537685607,0
67m²,2 p.,1 p.,866 250 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCNF
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,67,6,5,1,0,0,Unknown,0,0,0,0,13.67192882948625,0
86m²,3 p.,2 p.,895 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02FO9M
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,86,6,1,1,1,0,Central,0,0,1,0,13.704578997256993,0
229m²,4 p.,2 p.,1 455 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G9MK
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:2",16,229,6,2,2,0,Balcon,Unknown,0,0,0,0,14.19051645858773,0
65m²,8 p.,4 p.,2 990 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02F5LC
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Piscine
Nombre de salle de bain
:2",7,65,6,5,2,0,Balcon,Unknown,0,0,0,0,14.91078394536687,0
137m²,3 p.,2 p.,1 575 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G7UD
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Meublé
Ascenseur
Nombre de salle de bain
:1",16,137,5,2,1,0,Balcon,Unknown,0,0,0,0,14.269765830241871,0
113m²,4 p.,2 p.,2 995 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02GRHU
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,113,6,2,1,0,0,Unknown,0,0,0,0,14.912454789531687,0
340m²,4 p.,2 p.,2 050 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02GTH8
Rénové
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,340,6,6,2,1,0,Unknown,1,0,0,0,14.53335035111459,1
233m²,7 p.,5 p.,5 270 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02D68B
Rénové
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:4",16,233,6,2,4,0,Balcon,Central,1,0,1,0,15.477540920517544,0
153m²,5 p.,3 p.,2 180 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:4114608
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,153,6,5,1,1,0,Individuel,0,0,0,1,14.594835434765272,0
125m²,6 p.,4 p.,699 000 ,"Paris 13 (75013)
Porte d'Italie - Kremlin Bicêtre (ligne 7)+ Future ligne 14","Ref de l'annonce
:0131b
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,125,5,3,1,1,Balcon,Unknown,0,0,0,0,13.457406021215947,0
134m²,5 p.,4 p.,2 790 000 ,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4072667
Chauffage
:Individuel, au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",6,134,7,6,2,1,0,"Individuel, au gaz",0,0,0,1,14.841552153797549,0
133m²,4 p.,2 p.,2 800 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:ISL/GDF/9297/V
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",4,133,3,3,1,1,0,"Individuel, au gaz",0,0,0,1,14.845129975145433,1
55m²,2 p.,1 p.,729 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:74db6d
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",2,55,2,2,1,0,0,Individuel,0,0,0,1,13.499429010990795,1
17m²,1 p.,0 p.,250 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:T2020-010
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",11,17,7,7,0,0,0,Unknown,0,0,0,0,12.429216196844383,1
33m²,2 p.,1 p.,490 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3239504
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave",18,33,7,1,0,1,0,Unknown,0,0,0,0,13.102160670086809,0
92m²,4 p.,2 p.,885 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:PA4-024-9
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",18,92,6,5,0,1,0,Unknown,0,0,0,0,13.693342923990066,0
61m²,3 p.,2 p.,790 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:1517
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",10,61,6,2,0,1,0,Unknown,0,0,0,0,13.579788224443204,0
146m²,5 p.,3 p.,2 810 000 ,"Paris 06 (75006)
Odéon","Ref de l'annonce
:630RGAS
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:3",6,146,6,3,3,1,0,Individuel,0,0,0,1,14.848695041309929,0
51m²,2 p.,1 p.,556 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:BAC-6515
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,51,12,6,1,1,Balcon,Central,0,1,1,0,13.229422449697736,0
67m²,4 p.,3 p.,759 000 ,"Paris 11 (75011)
Commerces","Ref de l'annonce
:515
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",11,67,6,1,1,1,0,Unknown,0,0,0,0,13.539757056377766,0
39m²,2 p.,1 p.,499 000 ,"Paris 18 (75018)
Bus, Métro, nombreux commerces","Ref de l'annonce
:454
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",18,39,6,3,0,1,0,Unknown,0,0,0,0,13.120361374733656,0
124m²,5 p.,3 p.,1 950 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:STG/CD/9231/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,124,6,1,1,1,0,Unknown,0,0,0,0,14.48333993053993,0
111m²,5 p.,3 p.,1 290 000 ,"Paris 17 (75017)
Épinettes","Ref de l'annonce
:2679018
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,111,5,4,1,1,0,Unknown,0,0,0,0,14.070152776337855,0
34m²,2 p.,1 p.,360 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:SS349
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",19,34,6,2,0,1,0,Unknown,0,0,0,0,12.793859310432293,0
100m²,4 p.,3 p.,1 050 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:603
Rénové
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",17,100,6,1,0,1,0,Individuel,1,0,0,1,13.864300722133706,0
51m²,3 p.,1 p.,995 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:STG/GG/9294/V
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",6,51,6,5,0,0,0,"Individuel, au gaz",0,0,0,1,13.81049801614073,0
67m²,4 p.,3 p.,735 000 ,"Paris 10 (75010)
Commerces","Ref de l'annonce
:523
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",10,67,6,6,0,0,0,Unknown,0,0,0,0,13.507625778194974,1
67m²,4 p.,2 p.,820 000 ,"Paris 15 (75015)
St lambert","Ref de l'annonce
:BAC-6508
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",15,67,7,3,1,1,0,Individuel,0,0,0,1,13.617059619240436,0
99m²,4 p.,2 p.,1 350 000 ,"Paris 15 (75015)
Necker","Ref de l'annonce
:4023644
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,99,9,5,1,1,Balcon,Au gaz,0,0,0,0,14.115615150414612,0
153m²,6 p.,3 p.,2 850 000 ,"Paris 06 (75006)
Odéon","Ref de l'annonce
:4051201
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",6,153,5,2,1,1,0,Unknown,0,0,0,0,14.862829552244833,0
29m²,2 p.,1 p.,293 000 ,"Paris 18 (75018)
Goutte-d'Or","Ref de l'annonce
:3767600
Rénové
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",18,29,5,2,0,0,0,électrique,1,0,0,0,12.587927887999204,0
74m²,3 p.,1 p.,880 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161219537
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,74,6,2,1,1,0,Unknown,0,0,0,0,13.687677186454389,0
26m²,1 p.,0 p.,335 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:LKM27455
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,26,8,5,1,1,Balcon,Au gaz,0,0,0,0,12.721885810807203,0
71m²,3 p.,2 p.,759 200 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3595
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",20,71,4,1,0,1,0,"Individuel, au gaz",0,0,0,1,13.540020526277855,0
60m²,3 p.,2 p.,684 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:159496219
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,60,6,3,1,1,Balcon,Unknown,0,0,0,0,13.435713196604688,0
168m²,5 p.,2 p.,3 900 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:BAC-6364
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",7,168,5,2,0,1,0,Individuel,0,0,0,1,15.176487111099874,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
122m²,4 p.,3 p.,1 627 500 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161065381
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,122,10,2,1,1,Balcon,Central,0,0,1,0,14.30255565306486,0
161m²,5 p.,3 p.,1 750 000 ,"Paris 10 (75010)
Porte-Saint-Martin","Ref de l'annonce
:3784610
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",10,161,6,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.375126345899696,0
86m²,4 p.,3 p.,975 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1821
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",15,86,6,3,1,1,0,Unknown,0,0,0,0,13.790192749979985,0
276m²,6 p.,4 p.,3 500 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:NF52-6500
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:4",16,276,6,2,4,0,0,Unknown,0,0,0,0,15.068273526459642,0
44m²,3 p.,2 p.,448 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:rue de la pierre lev
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",11,44,5,5,1,0,Balcon,Unknown,0,0,0,0,13.012548511397123,1
67m²,3 p.,2 p.,780 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:LKM28303
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",10,67,5,2,1,0,0,"Individuel, au gaz",0,0,0,1,13.567049198665774,0
48m²,2 p.,1 p.,560 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10046
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",17,48,9,2,1,1,0,Unknown,0,0,0,0,13.235692062711331,0
80m²,4 p.,2 p.,920 000 ,"Paris 17 (75017)
Ternes","Ref de l'annonce
:10894
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,80,6,1,1,1,0,Unknown,0,0,0,0,13.732128949025222,0
105m²,5 p.,3 p.,1 350 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3536747
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",18,105,6,4,1,1,0,Au gaz,0,0,0,0,14.115615150414612,0
104m²,4 p.,3 p.,1 880 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:4038202
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",8,104,6,5,0,1,Balcon,Central,0,0,1,0,14.446782334806132,0
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2011
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,151,6,2,1,1,Balcon,"Individuel, au gaz",0,0,0,1,14.53335035111459,0
93m²,4 p.,3 p.,1 595 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:3257523
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",2,93,6,5,0,1,Terrasse,Central,0,0,1,0,14.282384294201082,0
208m²,7 p.,5 p.,1 995 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:160917975
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,208,6,1,1,1,0,Unknown,0,0,0,0,14.506154608306101,0
116m²,5 p.,3 p.,1 665 000 ,"Paris 08 (75008)
Villiers","Ref de l'annonce
:1494MAR
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",8,116,6,6,1,1,0,Unknown,0,0,0,0,14.325335681396682,1
87m²,3 p.,2 p.,1 380 000 ,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4074344
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave",6,87,5,3,0,1,0,"Individuel, au gaz",0,0,0,1,14.137594057133388,0
83m²,4 p.,3 p.,885 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:184-MCMAKLER
Rénové
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:17
Cave
Ascenseur",14,83,17,1,0,1,0,Central,1,0,1,0,13.693342923990066,0
68m²,3 p.,2 p.,1 450 000 ,"Paris 06 (75006)
Saint-Sulpice","Ref de l'annonce
:OA619RGSH
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",6,68,6,6,0,0,0,Unknown,0,0,0,0,14.187074114396758,1
69m²,3 p.,1 p.,1 035 000 ,"Paris 02 (75002)
Bonne-Nouvelle","Ref de l'annonce
:239PCO
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",2,69,5,5,1,0,0,Unknown,0,0,0,0,13.849911984681606,1
96m²,4 p.,2 p.,1 370 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2130
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,96,7,2,1,1,Balcon,Central,0,0,1,0,14.130321297804308,0
25m²,2 p.,1 p.,360 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10048
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,25,6,6,1,0,Balcon,Unknown,0,0,0,0,12.793859310432293,1
116m²,6 p.,4 p.,1 070 000 ,"Paris 12 (75012)
Daumesnil","Ref de l'annonce
:YV1-342
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",12,116,9,3,1,1,Balcon,Unknown,0,1,0,0,13.883169206438088,0
46m²,2 p.,1 p.,635 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:250
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",5,46,3,3,1,0,0,Individuel,0,0,0,1,13.36138027787483,1
45m²,3 p.,2 p.,528 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:6
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",11,45,6,2,1,1,0,Unknown,0,0,0,0,13.176851562688398,0
189m²,6 p.,4 p.,2 410 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:COURCELLES 04
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",17,189,6,3,0,1,0,Unknown,0,0,0,0,14.695137305466838,0
13m²,1 p.,0 p.,199 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10047
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,13,6,6,1,0,0,Unknown,0,0,0,0,12.201060103706629,1
102m²,4 p.,2 p.,2 590 000 ,"Paris 18 (75018)
Lamarck-Caulaincourt","Ref de l'annonce
:1360MGL-2
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",18,102,3,2,1,0,Terrasse,Central,0,0,1,0,14.767168433675721,0
149m²,5 p.,3 p.,1 980 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:984PER
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,149,9,6,1,1,Balcon,Central,0,0,1,0,14.498607402670718,0
90m²,4 p.,1 p.,1 552 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:NF52-6465
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Sécurité
:Gardien
Nombre de salle de bain
:1",16,90,1,1,1,0,0,Central,0,1,1,0,14.255054979725301,1
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2009
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,151,6,2,1,1,Balcon,"Individuel, au gaz",0,0,0,1,14.53335035111459,0
25m²,2 p.,1 p.,389 000 ,"Paris 07 (75007)
École Militaire","Ref de l'annonce
:160565725
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave",7,25,2,2,0,1,0,Unknown,0,0,0,0,12.871334622600584,1
85m²,3 p.,2 p.,1 280 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:4062745
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",6,85,6,3,1,1,0,Unknown,0,0,0,0,14.0623706358958,0
78m²,3 p.,2 p.,910 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:4026302
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Meublé
Cave
Ascenseur",17,78,4,1,0,1,0,Central,0,0,1,0,13.721199878493033,0
135m²,5 p.,3 p.,1 955 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10045
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",17,135,6,4,2,1,Balcon,Unknown,0,0,0,0,14.485900751401603,0
